Flame [('Trip Lee', 0.5113900511390052), ('Lecrae', 0.499566974595843), ('Tedashii', 0.4850363196125908), ('Derek Minor', 0.4640406129547805), ('Andy Mineo', 0.46153846153846156), ('KB', 0.45546558704453444), ('Social Club Misfits', 0.4346202966892622), ('Newsboys', 0.4302936630602782), ('Madonna', 0.4290490341753343), ('NF', 0.42412797156187515), ('Ed Sheeran', 0.41809972139494667), ('Rihanna', 0.41281912004345467), ('Tobymac', 0.4076613342039395), ('Taylor Swift', 0.40640809443507586), ('Disciple', 0.39792865362485613), ('Lady Gaga', 0.39776469414230115), ('Justin Bieber', 0.3899697362732382), ('Katy Perry', 0.3895387331714853), ('Matthew West', 0.3766093129587294), ('Casting Crowns', 0.3598531211750306), ('Skillet', 0.35561596441369087), ('Tenth Avenue North', 0.3504380475594493), ('Maroon 5', 0.3413550536838208), ('Hillsong United', 0.3268833849329205), ('Demon Hunter', 0.3228200371057514), ('Flyleaf', 0.31882202304737517), ('Chris Tomlin', 0.31573525624517124), ('Aaron Cole', 0.30234375), ('David Crowder Band', 0.292317624273725), ('For King & Country', 0.2831691186394925), ('Adele', 0.2774613506916192), ('Fireflight', 0.2763626403725007), ('Red', 0.23785594639865998), ('We As Human', 0.23391478410065772), ('Nine Lashes', 0.2311287353066138), ('Lauren Daigle', 0.22184203022526375), ('Ashes Remain', 0.21799709724238026), ('Lacey Sturm', 0.16686710763680096), ('Ledger', 0.10197678067147788), ('Knowles', 0.0)]
Derek Minor [('Trip Lee', 0.48230277185501064), ('KB', 0.4738389182833627), ('Andy Mineo', 0.47180031864046734), ('Tedashii', 0.47106145251396647), ('Lecrae', 0.4693534171941351), ('Social Club Misfits', 0.46728759654702406), ('NF', 0.4659761374065819), ('Flame', 0.4640406129547805), ('Rihanna', 0.4495530012771392), ('Ed Sheeran', 0.44542838166924953), ('Taylor Swift', 0.4452113891285591), ('Madonna', 0.43926328116682634), ('Katy Perry', 0.43215818915051385), ('Newsboys', 0.4304921968787515), ('Justin Bieber', 0.4268122381617367), ('Tobymac', 0.4259022267724597), ('Lady Gaga', 0.4223918575063613), ('Matthew West', 0.4091695501730104), ('Disciple', 0.4049213943950786), ('Maroon 5', 0.38941736028537455), ('Skillet', 0.37362310211372435), ('Aaron Cole', 0.3679619349722443), ('Tenth Avenue North', 0.3667422524565382), ('Casting Crowns', 0.36615158204562176), ('Flyleaf', 0.3446775446775447), ('Demon Hunter', 0.3353204172876304), ('Hillsong United', 0.3308765877371805), ('Adele', 0.32105350891815304), ('Fireflight', 0.3195545807322423), ('For King & Country', 0.3188597944978455), ('Chris Tomlin', 0.31513065248005007), ('David Crowder Band', 0.3001569858712716), ('Nine Lashes', 0.2722476257474499), ('We As Human', 0.27157857269976865), ('Red', 0.26463983416825015), ('Ashes Remain', 0.2549410698096102), ('Lauren Daigle', 0.24366022344387303), ('Lacey Sturm', 0.19783968163729393), ('Ledger', 0.119623924784957), ('Knowles', 0.0)]
Taylor Swift [('Matthew West', 0.503196820459651), ('Katy Perry', 0.5019883756500458), ('Rihanna', 0.49663224068253253), ('Maroon 5', 0.49112744219394155), ('Justin Bieber', 0.48365041617122473), ('Ed Sheeran', 0.47863031071655043), ('NF', 0.47638159925903056), ('Madonna', 0.4762251334303736), ('Lady Gaga', 0.47085500867013474), ('Newsboys', 0.46567330455368333), ('Tobymac', 0.46241560390097525), ('Disciple', 0.45507622445669804), ('Casting Crowns', 0.4498760184201204), ('Social Club Misfits', 0.4457217504898759), ('Derek Minor', 0.4452113891285591), ('Tenth Avenue North', 0.4442005122575924), ('Trip Lee', 0.44247357550722877), ('Skillet', 0.44209014185670675), ('Flyleaf', 0.43965191070752935), ('Tedashii', 0.4371234457120882), ('KB', 0.4301250679717238), ('Adele', 0.42350515463917526), ('Andy Mineo', 0.42342124364868133), ('For King & Country', 0.413510747185261), ('Flame', 0.40640809443507586), ('Fireflight', 0.39974884889074924), ('Lecrae', 0.39375220614189904), ('Hillsong United', 0.39288446824789597), ('Demon Hunter', 0.3812263981298328), ('Aaron Cole', 0.373933281613654), ('Chris Tomlin', 0.37046928653185807), ('David Crowder Band', 0.3627657536870331), ('Red', 0.3599137931034483), ('Nine Lashes', 0.34119462199691425), ('We As Human', 0.3409395973154362), ('Ashes Remain', 0.32844709115895554), ('Lauren Daigle', 0.3082405345211581), ('Lacey Sturm', 0.24806201550387597), ('Ledger', 0.15376623376623377), ('Knowles', 0.0005742176284811944)]
Justin Bieber [('Rihanna', 0.48533747090768037), ('Taylor Swift', 0.48365041617122473), ('Katy Perry', 0.46239289114566806), ('Matthew West', 0.4586560980003603), ('Maroon 5', 0.45816956765861877), ('NF', 0.4575456584428068), ('Ed Sheeran', 0.4411034122107465), ('Madonna', 0.43656343656343655), ('Tobymac', 0.43521543008243896), ('Lady Gaga', 0.4324473213056053), ('Social Club Misfits', 0.43051624208114303), ('Tedashii', 0.4293456708526107), ('KB', 0.42837078651685395), ('Derek Minor', 0.4268122381617367), ('Trip Lee', 0.4265165728580363), ('Newsboys', 0.4175665946724262), ('Andy Mineo', 0.41718555417185554), ('Disciple', 0.41517706576728497), ('Skillet', 0.4132758297393587), ('Tenth Avenue North', 0.4091778202676864), ('Casting Crowns', 0.4029574861367837), ('Flyleaf', 0.4003960396039604), ('Flame', 0.3899697362732382), ('Adele', 0.3862158647594278), ('For King & Country', 0.3828780382878038), ('Aaron Cole', 0.382520325203252), ('Lecrae', 0.37364816149963953), ('Fireflight', 0.36988110964332893), ('Hillsong United', 0.36017628205128205), ('David Crowder Band', 0.34704112337011034), ('Demon Hunter', 0.3451643192488263), ('Chris Tomlin', 0.3403915301638034), ('Red', 0.3228882833787466), ('Nine Lashes', 0.3171355498721228), ('Ashes Remain', 0.3162227602905569), ('We As Human', 0.3160132262635805), ('Lauren Daigle', 0.29619181946403383), ('Lacey Sturm', 0.24768756423432683), ('Ledger', 0.15218594355285003), ('Knowles', 0.0006159531875577456)]
Rihanna [('Katy Perry', 0.49752198241406875), ('Maroon 5', 0.4973564954682779), ('Taylor Swift', 0.49663224068253253), ('Justin Bieber', 0.48533747090768037), ('NF', 0.4803874092009685), ('Lady Gaga', 0.470751316883837), ('Ed Sheeran', 0.4682978163641147), ('Madonna', 0.4625047104635096), ('Matthew West', 0.45530523255813954), ('Tobymac', 0.45502977123158883), ('Trip Lee', 0.4506794162053347), ('Derek Minor', 0.4495530012771392), ('Tedashii', 0.4485235434956105), ('Disciple', 0.4480707122216556), ('KB', 0.44337621942598615), ('Newsboys', 0.4412873296607712), ('Social Club Misfits', 0.44031470428648944), ('Skillet', 0.43473325766174803), ('Andy Mineo', 0.4339220844294125), ('Tenth Avenue North', 0.4233069650781401), ('Flyleaf', 0.4169498301019388), ('Adele', 0.41559010291219617), ('Casting Crowns', 0.41469326869289574), ('Flame', 0.41281912004345467), ('For King & Country', 0.4041720990873533), ('Fireflight', 0.3995550611790879), ('Lecrae', 0.39822608380848945), ('Aaron Cole', 0.3968807715986046), ('Hillsong United', 0.3846309403437816), ('Demon Hunter', 0.3819628647214854), ('Chris Tomlin', 0.357733413994757), ('David Crowder Band', 0.3572296476306197), ('Red', 0.3493229286206105), ('Nine Lashes', 0.33803479078514337), ('We As Human', 0.3377119656078338), ('Ashes Remain', 0.33455792309576293), ('Lauren Daigle', 0.31091038744948896), ('Lacey Sturm', 0.25383615084525357), ('Ledger', 0.16204093075413512), ('Knowles', 0.000625)]
Madonna [('Taylor Swift', 0.4762251334303736), ('Ed Sheeran', 0.4663393344244408), ('Rihanna', 0.4625047104635096), ('Katy Perry', 0.45254540803274496), ('Trip Lee', 0.4508463883923878), ('Lady Gaga', 0.4498120086589951), ('Newsboys', 0.44675570263562225), ('Derek Minor', 0.43926328116682634), ('Justin Bieber', 0.43656343656343655), ('Tedashii', 0.43519436185442134), ('Disciple', 0.43325275315605694), ('NF', 0.4325857179685486), ('Andy Mineo', 0.4290802430337314), ('Flame', 0.4290490341753343), ('Social Club Misfits', 0.4288752098489088), ('KB', 0.42728114867994443), ('Matthew West', 0.42479128343002687), ('Maroon 5', 0.4239685085289401), ('Tobymac', 0.4224040276903713), ('Lecrae', 0.42213764668569614), ('Skillet', 0.4023945101474668), ('Casting Crowns', 0.40196361536240255), ('Tenth Avenue North', 0.39519715386895937), ('Flyleaf', 0.3786171184891867), ('Hillsong United', 0.35709895513214507), ('Demon Hunter', 0.3505335477269405), ('Adele', 0.34551386623164765), ('Chris Tomlin', 0.34467954615148727), ('For King & Country', 0.3435523114355231), ('Fireflight', 0.33476394849785407), ('David Crowder Band', 0.3288724811567451), ('Aaron Cole', 0.32224984462399003), ('Red', 0.2942567567567568), ('Nine Lashes', 0.28227608733023896), ('We As Human', 0.2796521739130435), ('Ashes Remain', 0.2624867162592986), ('Lauren Daigle', 0.25961871750433274), ('Lacey Sturm', 0.19785502958579881), ('Ledger', 0.1189083820662768), ('Knowles', 0.000419903422212891)]
Lady Gaga [('Taylor Swift', 0.47085500867013474), ('Rihanna', 0.470751316883837), ('Katy Perry', 0.4545325979352284), ('Madonna', 0.4498120086589951), ('Ed Sheeran', 0.44452363981943455), ('Justin Bieber', 0.4324473213056053), ('Tobymac', 0.4248402333981662), ('NF', 0.42476108971616033), ('Maroon 5', 0.42408376963350786), ('Matthew West', 0.4224683544303797), ('Derek Minor', 0.4223918575063613), ('Newsboys', 0.4187192118226601), ('Trip Lee', 0.41647649475125514), ('Tedashii', 0.41084713222942165), ('Social Club Misfits', 0.41035661944308743), ('Andy Mineo', 0.41027389476076825), ('Disciple', 0.40632930288102703), ('KB', 0.4035999492964888), ('Flame', 0.39776469414230115), ('Skillet', 0.39331366764995085), ('Tenth Avenue North', 0.388064677446241), ('Lecrae', 0.3819637589549094), ('Casting Crowns', 0.37934940928952904), ('Flyleaf', 0.3736037119780031), ('Adele', 0.3589076723016905), ('For King & Country', 0.3506829088224437), ('Hillsong United', 0.3391772261760111), ('Fireflight', 0.3381660704198833), ('Aaron Cole', 0.33784496396554753), ('Demon Hunter', 0.3344273055464391), ('Chris Tomlin', 0.32346320346320345), ('David Crowder Band', 0.32151546750086896), ('Red', 0.2942199884013145), ('We As Human', 0.2938237057765341), ('Nine Lashes', 0.2875739644970414), ('Ashes Remain', 0.2767911818738518), ('Lauren Daigle', 0.27672705554449534), ('Lacey Sturm', 0.21626260459128943), ('Ledger', 0.13643623089208304), ('Knowles', 0.00049800796812749)]
Knowles [('Tobymac', 0.000628140703517588), ('Rihanna', 0.000625), ('Justin Bieber', 0.0006159531875577456), ('Taylor Swift', 0.0005742176284811944), ('Lady Gaga', 0.00049800796812749), ('Ed Sheeran', 0.00045413260672116256), ('Madonna', 0.000419903422212891), ('For King & Country', 0.0), ('Lauren Daigle', 0.0), ('Hillsong United', 0.0), ('Casting Crowns', 0.0), ('Chris Tomlin', 0.0), ('David Crowder Band', 0.0), ('Matthew West', 0.0), ('Tenth Avenue North', 0.0), ('Newsboys', 0.0), ('Ashes Remain', 0.0), ('Demon Hunter', 0.0), ('Disciple', 0.0), ('Fireflight', 0.0), ('Flyleaf', 0.0), ('Lacey Sturm', 0.0), ('Ledger', 0.0), ('Nine Lashes', 0.0), ('Red', 0.0), ('Skillet', 0.0), ('We As Human', 0.0), ('NF', 0.0), ('Lecrae', 0.0), ('Andy Mineo', 0.0), ('Trip Lee', 0.0), ('KB', 0.0), ('Tedashii', 0.0), ('Aaron Cole', 0.0), ('Social Club Misfits', 0.0), ('Flame', 0.0), ('Derek Minor', 0.0), ('Katy Perry', 0.0), ('Adele', 0.0), ('Maroon 5', 0.0)]
Katy Perry [('Taylor Swift', 0.5019883756500458), ('Rihanna', 0.49752198241406875), ('Maroon 5', 0.49369299437221037), ('Matthew West', 0.4663309084126096), ('NF', 0.46265697290152014), ('Justin Bieber', 0.46239289114566806), ('Disciple', 0.46132404181184666), ('Skillet', 0.4557651176356212), ('Lady Gaga', 0.4545325979352284), ('Ed Sheeran', 0.45341198552084727), ('Madonna', 0.45254540803274496), ('Newsboys', 0.4488527017024426), ('Tobymac', 0.4475076133995833), ('Flyleaf', 0.4378600823045268), ('Derek Minor', 0.43215818915051385), ('KB', 0.43088023088023086), ('Tenth Avenue North', 0.42936507936507934), ('Social Club Misfits', 0.4285516668972195), ('Adele', 0.4267631103074141), ('Casting Crowns', 0.4241379310344828), ('Trip Lee', 0.42126841768097373), ('Tedashii', 0.4195254237288136), ('For King & Country', 0.4139941690962099), ('Andy Mineo', 0.41122448979591836), ('Fireflight', 0.40441176470588236), ('Demon Hunter', 0.4), ('Hillsong United', 0.392753019575177), ('Flame', 0.3895387331714853), ('Aaron Cole', 0.3856236786469345), ('Red', 0.37019458946369244), ('Lecrae', 0.3682376673390794), ('David Crowder Band', 0.3678832116788321), ('Chris Tomlin', 0.36669435215946844), ('We As Human', 0.3570722057368942), ('Nine Lashes', 0.34590124057406957), ('Ashes Remain', 0.34213197969543147), ('Lauren Daigle', 0.31643700787401574), ('Lacey Sturm', 0.2663425175580767), ('Ledger', 0.16880841121495327), ('Knowles', 0.0)]
Adele [('Fireflight', 0.524024024024024), ('For King & Country', 0.5225550342836521), ('Red', 0.501187648456057), ('Maroon 5', 0.49985569985569983), ('Flyleaf', 0.4936948297604035), ('Ashes Remain', 0.4920071047957371), ('Nine Lashes', 0.4894758563763929), ('Skillet', 0.48625180897250364), ('We As Human', 0.4838709677419355), ('Tenth Avenue North', 0.48269689737470167), ('Matthew West', 0.4813503947726654), ('Hillsong United', 0.47527296082209375), ('Casting Crowns', 0.4626274065685164), ('Lauren Daigle', 0.45791245791245794), ('Disciple', 0.44768015794669297), ('David Crowder Band', 0.43965239781139365), ('Chris Tomlin', 0.4322250639386189), ('Katy Perry', 0.4267631103074141), ('Demon Hunter', 0.42645778938207135), ('Taylor Swift', 0.42350515463917526), ('Lacey Sturm', 0.4200595829195631), ('Rihanna', 0.41559010291219617), ('Aaron Cole', 0.4095989480604865), ('NF', 0.40879926672777267), ('Tobymac', 0.3981542518127884), ('Newsboys', 0.3951055851588711), ('Justin Bieber', 0.3862158647594278), ('Lady Gaga', 0.3589076723016905), ('Ed Sheeran', 0.35453127707503035), ('Madonna', 0.34551386623164765), ('KB', 0.3437619229301793), ('Social Club Misfits', 0.33604042591589967), ('Trip Lee', 0.33120810854994276), ('Tedashii', 0.3309301916652013), ('Derek Minor', 0.32105350891815304), ('Andy Mineo', 0.3091677503250975), ('Ledger', 0.2880184331797235), ('Flame', 0.2774613506916192), ('Lecrae', 0.23888045129095248), ('Knowles', 0.0)]
Maroon 5 [('Adele', 0.49985569985569983), ('Skillet', 0.4980879541108987), ('Rihanna', 0.4973564954682779), ('Matthew West', 0.4947751022262608), ('Katy Perry', 0.49369299437221037), ('Taylor Swift', 0.49112744219394155), ('Fireflight', 0.4857058650162098), ('Tenth Avenue North', 0.48076451850036755), ('Flyleaf', 0.4783388874647526), ('Disciple', 0.47312277766157707), ('NF', 0.46730806989986257), ('For King & Country', 0.4657142857142857), ('Justin Bieber', 0.45816956765861877), ('Casting Crowns', 0.45716967847923023), ('Red', 0.4436251920122888), ('Tobymac', 0.4356060606060606), ('Hillsong United', 0.4350767629456154), ('Ed Sheeran', 0.42830769230769233), ('Nine Lashes', 0.4282994923857868), ('Newsboys', 0.42581090407177363), ('Lady Gaga', 0.42408376963350786), ('Madonna', 0.4239685085289401), ('Demon Hunter', 0.42337164750957856), ('Ashes Remain', 0.4213351224421335), ('We As Human', 0.420097244732577), ('Aaron Cole', 0.41103155661628216), ('David Crowder Band', 0.4040667361835245), ('KB', 0.40261262770055267), ('Tedashii', 0.40118453865336656), ('Chris Tomlin', 0.3961628208452165), ('Trip Lee', 0.3943908851884312), ('Social Club Misfits', 0.39106858054226473), ('Derek Minor', 0.38941736028537455), ('Andy Mineo', 0.3755268129632321), ('Lauren Daigle', 0.37552334943639293), ('Flame', 0.3413550536838208), ('Lacey Sturm', 0.33758658403208164), ('Lecrae', 0.310646426058108), ('Ledger', 0.21663286004056795), ('Knowles', 0.0)]
Ed Sheeran [('Taylor Swift', 0.47863031071655043), ('Rihanna', 0.4682978163641147), ('Madonna', 0.4663393344244408), ('Katy Perry', 0.45341198552084727), ('Derek Minor', 0.44542838166924953), ('Lady Gaga', 0.44452363981943455), ('Newsboys', 0.44235991113305356), ('Social Club Misfits', 0.44216417910447764), ('Justin Bieber', 0.4411034122107465), ('NF', 0.44060008109203946), ('Trip Lee', 0.4401223776223776), ('Andy Mineo', 0.43822793077174266), ('Tobymac', 0.43079356709728445), ('Disciple', 0.4303654578806265), ('Tedashii', 0.4301765650080257), ('Maroon 5', 0.42830769230769233), ('KB', 0.42744955901896825), ('Matthew West', 0.4254621347644603), ('Flame', 0.41809972139494667), ('Lecrae', 0.41508202072961725), ('Skillet', 0.40030816640986133), ('Casting Crowns', 0.39043703365311405), ('Tenth Avenue North', 0.3867230311570377), ('Flyleaf', 0.3837602706621556), ('Demon Hunter', 0.35668003702560935), ('Adele', 0.35453127707503035), ('Hillsong United', 0.3512766303463978), ('Aaron Cole', 0.3508310021392134), ('For King & Country', 0.34688253530830176), ('Fireflight', 0.33970872082821546), ('Chris Tomlin', 0.331332143436638), ('David Crowder Band', 0.3253012048192771), ('Red', 0.3010249955044057), ('Nine Lashes', 0.29094906559179184), ('We As Human', 0.2890001854943424), ('Ashes Remain', 0.27274446756194437), ('Lauren Daigle', 0.26094991683607466), ('Lacey Sturm', 0.2083580907110319), ('Ledger', 0.12408300146719765), ('Knowles', 0.00045413260672116256)]
